GmlId,COD_EMERGE,DES_EMERGE,FEC_EMERGE,DES_FENOME,DES_NOTA,DES_FUENTE,DES_GRUPO_,COD_PROV,COD_DIST,DES_JUSTIF,IND_TERMIN,COD_GRUPO_,COD_FENOME,COD_USUARI,FEC_REGIST,MES_REGIST,LOCALIDAD,EDANOS,AHUMANITAR,DES_DPTO,DES_PROV,DES_DIST,COD_DPTO,NUM_ORDER,DES_IMAGEP,FEC_TERMIN,FEC_USUARI,NUM_POSX,NUM_POSY,IND_INC,CD_EMERGE,Shape;;
"Emergencias_2017.12421,""00082822"",""LLUVIAS ELECTRICAS INTENSAS EN EL DISTRITO DE PIURA"",""2017-03-03 16:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""PLATAFORMA PROVINCIAL DE DEFENSA CIVIL DE LA MUNICIPALIDAD PROVINCIAL DE PIURA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""01"","" "",""1"",""03"",""004"",""CPDCPIURA02"",2017-03-07T00:00:00,3,1,5,3,""PIURA"",""PIURA"",""PIURA"",""20"",17,""lluviaIntensa.bmp"",2018-02-08T00:00:00,2017-03-07T00:00:00,-80.62973,-5.19598,79596,82822,""POINT (-80.62973 -5.19598000000002)""";;
"Emergencias_2017.12430,""00082661"","" FUERTES  LLUVIAS AFECTAN  UNA VIVIENDA EN EL CASERIO DE VILELAPAMPA"",""2017-03-03 17:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""SE VERIFICO UNA VIVIENDA INHABITABLE EN EL CASERIO DE VILELAPAMPA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""03"",""08"","" "",""1"",""03"",""004"",""CDDCSONDORILLO02"",2017-03-04T00:00:00,3,1,2,0,""PIURA"",""HUANCABAMBA"",""SONDORILLO"",""20"",17,""lluviaIntensa.bmp"",2018-02-08T00:00:00,2017-03-04T00:00:00,-79.45072,-5.33177,79429,82661,""POINT (-79.45071999999999 -5.331770000000006)""";;
"Emergencias_2017.12432,""00084138"",""LLUVIAS FUERTES EN EL DISTRITO DE SANTIAGO DE PISCHA"",""2017-03-03 17:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""LA MUNICIPALIDAD DISTRITAL DE SANTIAGO DE PISCHA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""11"","" "",""1"",""03"",""004"",""CRDCAYACUCHO03"",2017-03-23T00:00:00,3,5,7,0,""AYACUCHO"",""HUAMANGA"",""SANTIAGO DE PISCHA"",""05"",17,""lluviaIntensa.bmp"",2017-08-18T00:00:00,2017-03-23T00:00:00,-74.38617,-13.03035,80919,84138,""POINT (-74.38616999999999 -13.03035)""";;
"Emergencias_2017.12435,""00085106"",""DESLIZAMIENTO DE SUELO  SOBRE VIVIENDAS"",""2017-03-03 17:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""UNIDAD DE GESTION DE RIESGOS Y DESASTRES"",""METEOROLOGICOS, OCEANOGRAFICOS"",""12"",""01"","" "",""1"",""03"",""004"",""CPDCHUAYLAS02"",2017-04-06T00:00:00,4,1,3,0,""ANCASH"",""HUAYLAS"",""CARAZ"",""02"",17,""lluviaIntensa.bmp"",2017-07-04T00:00:00,2017-04-06T00:00:00,-77.75543,-9.04728,81919,85106,""POINT (-77.75542999999999 -9.047280000000001)""";;
"Emergencias_2017.13781,""00086923"",""LLUVIAS FUERTES PROVOCAN CRECIDA DE RIO HUAICOS Y DERRUMBES EN LOCALID  CABACHE CAMELLON EL  HORNO"",""2017-03-18 17:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""AUTORIDADES DE LAS LOCALIDES DE CABACHE, EL HORNO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""16"","" "",""1"",""03"",""004"",""CDDCSJLICUPIS02"",2017-05-16T00:00:00,5,4,27,0,""CAJAMARCA"",""CHOTA"",""S. JUAN DE LICUPIS"",""06"",17,""lluviaIntensa.bmp"",2017-08-15T00:00:00,2017-05-16T00:00:00,-79.24429,-6.42471,83978,86923,""POINT (-79.24428999999998 -6.424710000000005)""";;
"Emergencias_2017.13782,""00086373"",""INTENSAS LLUVIAS EN EL DISTRITO DE OCOBAMBA"",""2017-03-18 17:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE  OCOBAMBA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""09"",""05"","" "",""1"",""03"",""004"",""CRDCCUSCO02"",2017-04-28T00:00:00,4,1,1,0,""CUSCO"",""LA CONVENCION"",""OCOBAMBA"",""08"",17,""lluviaIntensa.bmp"",2017-05-17T00:00:00,2017-04-28T00:00:00,-72.4388,-12.78501,83359,86373,""POINT (-72.43880000000002 -12.78501)""";;
"Emergencias_2017.13788,""00083939"",""DERRUMBES EN DIFERENTE PARTES DE LA CARRETERA"",""2017-03-18 17:20:00"",""DERRUMBE"","" "",""JEFE DE DEFENSDA CIVIL ARIOSTO ARIAS QUINTEROS"",""GEODINAMICA EXTERNA"",""03"",""01"","" "",""1"",""02"",""005"",""CPDCCAJATAMBO02"",2017-03-22T00:00:00,3,4,18,0,""LIMA"",""CAJATAMBO"",""CAJATAMBO"",""15"",9,""derrumbecerro.bmp"",2017-09-01T00:00:00,2017-03-22T00:00:00,-76.84914,-10.40879,80720,83939,""POINT (-76.84913999999998 -10.40879000000001)""";;
"Emergencias_2017.13790,""00083815"",""EL DESBORDE DE LA QUEBRADA ANGARWAYI, CAUSA DAÑOS EN CANAL DE REGADIO, SE DESBORDA POR CALLES:"",""2017-03-18 17:30:00"",""PRECIPITACIONES - LLUVIA"","" "",""PROPIO - INSITU"",""METEOROLOGICOS, OCEANOGRAFICOS"",""03"",""01"","" "",""1"",""03"",""004"",""CPDCANTONIOR03"",2017-03-21T00:00:00,3,1,5,0,""ANCASH"",""ANTON. RAYMONDI"",""LLAMELLIN"",""02"",17,""lluviaIntensa.bmp"",2017-08-28T00:00:00,2017-03-21T00:00:00,-77.01837,-9.10077,80596,83815,""POINT (-77.01837 -9.100770000000011)""";;
"Emergencias_2017.13799,""00083711"",""LLUVIAS INTENSAS INCLUIDO VIENTOS FUERTES"",""2017-03-18 18:20:00"",""PRECIPITACIONES - LLUVIA"","" "",""PLATAFORMA DISTRITAL DE DEFENSA CIVIL TAMBOGRANDE"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""14"","" "",""0"",""03"",""004"",""CDDCTAMBOGDE02"",2017-03-21T00:00:00,3,8,16,0,""PIURA"",""PIURA"",""TAMBO GRANDE"",""20"",17,""lluviaIntensa.bmp"",,2017-03-21T00:00:00,-80.34436,-4.93323,80487,83711,""POINT (-80.34436 -4.933229999999981)""";;
"Emergencias_2017.13803,""00089531"",""HUAYCOS"",""2017-03-18 19:00:00"",""HUAYCO"","" "",""SR JULIAN MELQUIADES QUISPE HUACHO"",""GEODINAMICA EXTERNA"",""10"",""27"","" "",""1"",""02"",""007"",""CDDCSPPILAS02"",2017-09-21T00:00:00,9,1,1,0,""LIMA"",""YAUYOS"",""SAN P. DE PILAS"",""15"",11,""huayco.bmp"",2017-10-20T00:00:00,2017-09-21T00:00:00,-76.21879,-12.49404,86836,89531,""POINT (-76.21879000000001 -12.49403999999998)""";;
"Emergencias_2017.13816,""00086336"",""HUAYCO EN SECTOR DE ORCON CP PALPA DISTRITO DE AUCALLAMA"",""2017-03-18 21:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""JEFE DE DEFENSA CIVIL - ABELARDO PIZARRO CAJIA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""06"",""04"","" "",""1"",""03"",""004"",""CDDCAUCALLAMA02"",2017-04-28T00:00:00,4,1,2,0,""LIMA"",""HUARAL"",""AUCALLAMA"",""15"",17,""lluviaIntensa.bmp"",2017-09-01T00:00:00,2017-04-28T00:00:00,-77.05984,-11.50121,83309,86336,""POINT (-77.05984000000001 -11.50121000000002)""";;
"Emergencias_2017.13832,""00083591"",""ACTIVACION DE HUAYCO NE SURCO"",""2017-03-19 01:30:00"",""HUAYCO"","" "",""PEDRO BARZOLA- JEFE DE LA OFICINA DE DEFENSA CIVIL"",""GEODINAMICA EXTERNA"",""07"",""32"","" "",""1"",""02"",""007"",""CDDCSURCO04"",2017-03-19T00:00:00,3,19,2,0,""LIMA"",""HUAROCHIRI"",""SURCO"",""15"",11,""huayco.bmp"",2017-09-01T00:00:00,2017-03-19T00:00:00,-76.44275,-11.88521,80367,83591,""POINT (-76.44274999999999 -11.88520999999997)""";;
"Emergencias_2017.13842,""00084290"",""INTENSAS LLUVIAS ORIGINO DESLIZAMIENTO DE TIERRA PIEDRA CAUSA DESTRUCCION DE PLATAFORMA"",""2017-03-19 06:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""JEFE DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""03"",""07"","" "",""1"",""03"",""004"",""CRDCPASCO04"",2017-03-26T00:00:00,3,1,2,0,""PASCO"",""OXAPAMPA"",""VILLA RICA"",""19"",17,""lluviaIntensa.bmp"",2017-03-29T00:00:00,2017-03-26T00:00:00,-75.28863,-10.83751,81082,84290,""POINT (-75.28863000000001 -10.83751000000001)""";;
"Emergencias_2017.13845,""00084373"",""INUNDACION POR CAIDA DE HUAYCO"",""2017-03-19 07:00:00"",""HUAYCO"","" "",""POBLADORES DE LA ZONA"",""GEODINAMICA EXTERNA"",""01"",""09"","" "",""1"",""02"",""007"",""CDDCCIENEGUILLA02"",2017-03-27T00:00:00,3,1,1,0,""LIMA"",""LIMA"",""CIENEGUILLA"",""15"",11,""huayco.bmp"",2017-08-15T00:00:00,2017-03-27T00:00:00,-76.81005,-12.12396,81165,84373,""POINT (-76.81004999999999 -12.12396000000001)""";;
"Emergencias_2017.13884,""00083831"",""FUERTES PRECIPITACIONES PLUVIALES COLAPSAN VIVIENDA EN EL CP CHUCO SAN MARCOS"",""2017-03-19 19:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""CENTRO DE OPERACION DE EMERGENCIA PROVINCIAL - COEP SAN MARCOS"",""METEOROLOGICOS, OCEANOGRAFICOS"",""10"",""01"","" "",""1"",""03"",""004"",""CPDCSANMARCOS02"",2017-03-21T00:00:00,3,1,1,0,""CAJAMARCA"",""SAN MARCOS"",""PEDRO GALVEZ"",""06"",17,""lluviaIntensa.bmp"",2017-08-15T00:00:00,2017-03-21T00:00:00,-78.09247,-7.32924,80612,83831,""POINT (-78.09246999999999 -7.329240000000027)""";;
"Emergencias_2017.15100,""00085624"",""LLUVIA INTENSAS"",""2017-04-09 10:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""SUB GERENTE DE DEFENSA CIVIL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""01"","" "",""1"",""03"",""004"",""CPDCTUMBES02"",2017-04-17T00:00:00,4,1,3,0,""TUMBES"",""TUMBES"",""TUMBES"",""24"",17,""lluviaIntensa.bmp"",2017-08-22T00:00:00,2017-04-17T00:00:00,-80.45388,-3.56473,82463,85624,""POINT (-80.45388000000003 -3.564729999999997)""";;
"Emergencias_2017.15106,""00085519"",""INTENSAS LLUVIAS AFECTARON VIVIENDAS EN EL DISTRITO DE CHALHUANCA"",""2017-04-09 17:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""EL JEFE DE DEFENSA CIVIL DEL DISTRITO DE CHALHUANCA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""01"","" "",""1"",""03"",""004"",""CRDCAPURIMAC04"",2017-04-12T00:00:00,4,1,3,0,""APURIMAC"",""AYMARAES"",""CHALHUANCA"",""03"",17,""lluviaIntensa.bmp"",2017-08-14T00:00:00,2017-04-12T00:00:00,-73.24698,-14.29538,82358,85519,""POINT (-73.24698000000001 -14.29538000000002)""";;
"Emergencias_2017.15109,""00085629"",""INTENSAS LLUVIAS OCASIONA DESLIZAMIENTO DE TALUD AFECTANDO UNA VIVIENDA"",""2017-04-09 18:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""JEFE DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""03"","" "",""1"",""03"",""004"",""CRDCPASCO04"",2017-04-17T00:00:00,4,1,2,1,""PASCO"",""PASCO"",""HUARIACA"",""19"",17,""lluviaIntensa.bmp"",2017-04-20T00:00:00,2017-04-17T00:00:00,-76.19124,-10.44366,82468,85629,""POINT (-76.19123999999999 -10.44366000000002)""";;
"Emergencias_2017.15112,""00087616"",""LLUVIAS INTENSAS EN EL DISTRITO DE LA HUACA"",""2017-04-09 21:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""ING. ROLANDO MARTIN AVILA JUAREZ"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""05"","" "",""0"",""03"",""004"",""CDDCLAHUACA04"",2017-06-14T00:00:00,6,0,0,0,""PIURA"",""PAITA"",""LA HUACA"",""20"",17,""lluviaIntensa.bmp"",,2017-06-14T00:00:00,-80.96323,-4.9121,84674,87616,""POINT (-80.96323000000001 -4.91210000000001)""";;
"Emergencias_2017.15116,""00085458"",""LLUVIAS INTENSAS PROVOCAN CAIDA DE ROCAS Y ARBOLES DEL CERRO CCATASUYO EN EL DISTRITO DE SANDIA"",""2017-04-09 23:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""CENTRO DE OPERACIONES DE EMERGENCIA PROVINCIAL SANDIA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""12"",""01"","" "",""1"",""03"",""004"",""CPDCSANDIA02"",2017-04-11T00:00:00,4,1,2,0,""PUNO"",""SANDIA"",""SANDIA"",""21"",17,""lluviaIntensa.bmp"",2017-11-14T00:00:00,2017-04-11T00:00:00,-69.46524,-14.32335,82287,85458,""POINT (-69.46523999999999 -14.32335000000001)""";;
"Emergencias_2017.15117,""00085789"",""FUERTES LLUVIAS CAUSAN DESBORDE E INUNDACIÓN"",""2017-04-10 02:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""PLATAFORMA DISTRITAL DE DEFENSA CIVIL DE CHOROS"",""METEOROLOGICOS, OCEANOGRAFICOS"",""06"",""03"","" "",""1"",""03"",""004"",""CRDCCAJAMARCA02"",2017-04-19T00:00:00,4,5,9,0,""CAJAMARCA"",""CUTERVO"",""CHOROS"",""06"",17,""lluviaIntensa.bmp"",2017-08-15T00:00:00,2017-04-19T00:00:00,-78.79444,-5.93585,82642,85789,""POINT (-78.79444000000001 -5.935850000000016)""";;
"Emergencias_2017.15121,""00085834"",""LLUVIAS FUERTES EN EL CP DE PICHIWILCA DISTRITO DE SAMUGARI"",""2017-04-10 04:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""HEISER ALEJANDRO ANAYA ORIUNDO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""09"","" "",""1"",""03"",""004"",""CRDCAYACUCHO03"",2017-04-19T00:00:00,4,1,4,0,""AYACUCHO"",""LA MAR"",""SAMUGARI"",""05"",17,""lluviaIntensa.bmp"",2017-08-18T00:00:00,2017-04-19T00:00:00,-73.64200936,-12.81234886,82687,85834,""POINT (-73.642009358 -12.81234885600003)""";;
"Emergencias_2017.15128,""00087511"",""FUERTES LLUVIAS AFECTAN CANALES MASHUANCO, TISHO RURI Y PACLLASH  EN LA LOCALIDAD DE CARHUAZ"",""2017-04-10 06:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""ARQ. LUIS MEZA ROMAN"",""METEOROLOGICOS, OCEANOGRAFICOS"",""06"",""01"","" "",""1"",""03"",""004"",""CPDCCARHUAZ02"",2017-06-08T00:00:00,6,2,4,0,""ANCASH"",""CARHUAZ"",""CARHUAZ"",""02"",17,""lluviaIntensa.bmp"",2017-07-06T00:00:00,2017-06-08T00:00:00,-77.64711,-9.28204,84568,87511,""POINT (-77.64711 -9.282039999999995)""";;
"Emergencias_2017.15132,""00085940"",""DERRUMBE DE VIVIENDA DEBIDO A LAS INTENSAS LLUVIAS EN EL SECTOR DE CHINCAY INDEPENDENCIA"",""2017-04-10 08:45:00"",""PRECIPITACIONES - LLUVIA"","" "",""EVALUADORA DEL CENTRO DE OPERACIONES DE EMERGENCIA DISTRITAL COED"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""05"","" "",""1"",""03"",""004"",""CDDCINDEPEND-H03"",2017-04-20T00:00:00,4,1,2,4,""ANCASH"",""HUARAZ"",""INDEPENDENCIA"",""02"",17,""lluviaIntensa.bmp"",2017-06-27T00:00:00,2017-04-20T00:00:00,-77.58665,-9.51934,82793,85940,""POINT (-77.58665000000002 -9.51934)""";;
"Emergencias_2017.15139,""00086111"",""EN EL DISTRITO DE CASTROVIRREYNA LAS LLUVIAS INTENSAS INTERUMPIERON EL DESBORDE DE CANAL DE RIEGO"",""2017-04-10 14:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""SECRETARIO TECNICO DE LA PROVINCIA Y LAS AUTORIDADES"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""01"","" "",""1"",""03"",""004"",""CPDCCASTROVIR02"",2017-04-24T00:00:00,4,1,1,0,""HUANCAVELICA"",""CASTROVIRREYNA"",""CASTROVIRREYNA"",""09"",17,""lluviaIntensa.bmp"",2017-05-25T00:00:00,2017-04-24T00:00:00,-75.32089,-13.28484,83038,86111,""POINT (-75.32089000000002 -13.28483999999997)""";;
"Emergencias_2017.15146,""00085658"",""INCENDIO URBANO EN LA LOCALIDAD RAMON CASTILLA BARRANQUITA Y ALTO PALMERAS"",""2017-04-10 16:50:00"",""INCENDIO URBANO"","" "",""JEFE DE LA OFICINA DISTRITAL DE DEFENSA CIVIL DE SANTA ROSA"",""TECNOLOGICOS"",""03"",""04"","" "",""1"",""05"",""011"",""CRDCSANMARTIN03"",2017-04-17T00:00:00,4,3,2,14,""SAN MARTIN"",""EL DORADO"",""SANTA ROSA"",""22"",40,""incendiourbano.bmp"",2017-05-15T00:00:00,2017-04-17T00:00:00,-76.57429,-6.76003,82497,85658,""POINT (-76.57429000000002 -6.760029999999972)""";;
"Emergencias_2017.16637,""00089992"",""INCENDIO EN LA COMUNIDAD DE SAN JOSE RIO ITAYA CAUSANDO DAÑO EN UNA VIVIENDA"",""2017-09-05 04:30:00"",""INCENDIO URBANO"","" "",""PROF. ANDRES PEZO BARDALES, GEFE DE LA UNIDAD DE DEFENSA CIVIL DE BELEN"",""TECNOLOGICOS"",""01"",""12"","" "",""0"",""05"",""011"",""CPDCMAYNAS01"",2017-10-19T00:00:00,10,1,2,1,""LORETO"",""MAYNAS"",""BELEN"",""16"",40,""incendiourbano.bmp"",,2017-10-19T00:00:00,-73.25174,-3.76837,87317,89992,""POINT (-73.25173999999998 -3.768370000000004)""";;
"Emergencias_2017.16649,""00089378"",""FUERTE VIENTO EN LA CIUDAD DE SULLANA, DISTRITO, PROVINCIA DE SULLANA - PIURA."",""2017-09-05 17:00:00"",""VIENTOS FUERTES"","" "",""SECRETARIO TECNICO DE LA PLATAFORMA  DE DEFENSA CIVIL - PROVINCIA SULLANA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""06"",""01"","" "",""0"",""03"",""010"",""CPDCSULLANA02"",2017-09-07T00:00:00,9,1,1,3,""PIURA"",""SULLANA"",""SULLANA"",""20"",23,""vientofuerte.bmp"",,2017-09-07T00:00:00,-80.69103,-4.89196,86651,89378,""POINT (-80.69103000000001 -4.891959999999983)""";;
"Emergencias_2017.16651,""00089360"",""INCENCIO DE VIVIENDA PRODUCTO DE UNA VELA ENCENDIDA QUE SE PROPAGO A 3 VIVIENDAS ALEDAÑAS"",""2017-09-05 23:45:00"",""INCENDIO URBANO"","" "",""RAUL EDUARDO ZAVALA CASTILLO"",""TECNOLOGICOS"",""07"",""03"","" "",""1"",""05"",""011"",""CDDCLABREA04"",2017-09-06T00:00:00,9,1,1,0,""PIURA"",""TALARA"",""LA BREA"",""20"",40,""incendiourbano.bmp"",2018-02-08T00:00:00,2017-09-06T00:00:00,-81.3078,-4.65646,86633,89360,""POINT (-81.30779999999999 -4.656459999999981)""";;
"Emergencias_2017.16655,""00089406"",""FUERTES VIENTOS CAUSAN DESTRUCCION DE TECHOS Y OTROS DAÑOS"",""2017-09-06 10:30:00"",""VIENTOS FUERTES"","" "",""ARIOSTOARIAS QUINTEROS - JEFE DE DEFENSA CIVIL CAJATAMBO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""03"",""01"","" "",""1"",""03"",""010"",""CPDCCAJATAMBO02"",2017-09-09T00:00:00,9,1,2,0,""LIMA"",""CAJATAMBO"",""CAJATAMBO"",""15"",23,""vientofuerte.bmp"",2017-12-27T00:00:00,2017-09-09T00:00:00,-76.99528,-10.47302,86679,89406,""POINT (-76.99527999999998 -10.47302000000002)""";;
"Emergencias_2017.16675,""00089438"",""INCENDIO EN EL JR HUALLAGA N°619"",""2017-09-08 17:06:00"",""INCENDIO URBANO"","" "",""CENTRO DE OPERACIONES DE EMERGENCIA"",""TECNOLOGICOS"",""01"",""01"","" "",""1"",""05"",""011"",""CPDCLIMA03"",2017-09-12T00:00:00,9,1,1,0,""LIMA"",""LIMA"",""LIMA"",""15"",40,""incendiourbano.bmp"",2017-10-20T00:00:00,2017-09-12T00:00:00,-77.0323,-12.04668,86711,89438,""POINT (-77.03230000000002 -12.04667999999998)""";;
"Emergencias_2017.16685,""00089454"",""INCENDIO EN LA CCNN VILLA MERCEDES"",""2017-09-09 15:00:00"",""INCENDIO URBANO"","" "",""SECRETARIO TECNICO, JUAN CARLOS SHAPIAMA MARIN"",""TECNOLOGICOS"",""02"",""01"","" "",""1"",""05"",""011"",""CPDCATALAYA02"",2017-09-13T00:00:00,9,1,2,24,""UCAYALI"",""ATALAYA"",""RAYMONDI"",""25"",40,""incendiourbano.bmp"",2017-09-27T00:00:00,2017-09-13T00:00:00,-73.37204,-10.60801,86745,89454,""POINT (-73.37204000000003 -10.60800999999998)""";;
"Emergencias_2017.16697,""00089444"",""PRECIPITACIONES DE LLUVIA AFECTA IGLESIA CATOLICA"",""2017-09-10 17:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""JEFE DE DEFENSA CIVIL DE LA MUNICPALIDAD DISTRITAL DE TUSI"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""06"","" "",""1"",""03"",""004"",""CRDCPASCO04"",2017-09-12T00:00:00,9,1,1,0,""PASCO"",""D. A.CARRION"",""STA. ANA DE TUSI"",""19"",17,""lluviaIntensa.bmp"",2018-02-01T00:00:00,2017-09-12T00:00:00,-76.37404,-10.489,86720,89444,""POINT (-76.37403999999998 -10.48899999999998)""";;
"Emergencias_2017.16699,""00090400"",""LLUVIAS INTENSAS"",""2017-09-10 20:45:00"",""OTROS DE GEODINAMICA EXTERNA"","" "",""CENTRO OPERACIONES EMERGENCIAS SAN IGNACIO"",""GEODINAMICA EXTERNA"",""09"",""04"","" "",""1"",""02"",""009"",""CPDCSANIGNACIO02"",2017-11-14T00:00:00,11,1,1,0,""CAJAMARCA"",""SAN IGNACIO"",""LA COIPA"",""06"",13,""otrosGeoExt.bmp"",2017-12-29T00:00:00,2017-11-14T00:00:00,-78.96767,-5.43625,87726,90400,""POINT (-78.96767 -5.436249999999973)""";;
"Emergencias_2017.16707,""00090109"",""PRECIPITACIONES NEVADA EN EL DISTRITO DE MARCAPATA"",""2017-09-11 22:30:00"",""PRECIPITACIONES - NEVADA"","" "",""OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE MARCAPATA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""12"",""09"","" "",""1"",""03"",""006"",""CRDCCUSCO02"",2017-10-24T00:00:00,10,8,4,0,""CUSCO"",""QUISPICANCHI"",""MARCAPATA"",""08"",19,""nevada.bmp"",2017-11-07T00:00:00,2017-10-24T00:00:00,-70.81396,-13.6904,87434,90109,""POINT (-70.81396000000001 -13.69040000000001)""";;
"Emergencias_2017.16710,""00089474"",""INCENDIO URBANO EN EL CASERIO SAN MIGUEL DE ACHINAMIZA"",""2017-09-12 11:30:00"",""INCENDIO URBANO"","" "",""JEFE DE LA OFICINA DISTRITAL DE DEFENSA CIVIL DE CAYNARACHI"",""TECNOLOGICOS"",""05"",""04"","" "",""1"",""05"",""011"",""CRDCSANMARTIN03"",2017-09-15T00:00:00,9,1,2,14,""SAN MARTIN"",""LAMAS"",""CAYNARACHI"",""22"",40,""incendiourbano.bmp"",2017-09-25T00:00:00,2017-09-15T00:00:00,-76.1687,-6.30478,86766,89474,""POINT (-76.1687 -6.304779999999994)""";;
"Emergencias_2017.16720,""00089483"",""DESCENSO DE TEMPERATURAS EN LAS NOCHES Y MADRUGADA CON NEBLINA LLOVISNA Y VIENTOS FUERTES"",""2017-09-13 15:00:00"",""DESCENSO DE TEMPERATURA"","" "",""AUTORIDADES, POBLACION, GOBERNACION, DIDEL, DIDUR, DEFENSA CIVIL, AGENCIA AGRARIA SAPILLICA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""08"","" "",""1"",""03"",""018"",""CDDCSAPILLICA02"",2017-09-18T00:00:00,9,1,1,0,""PIURA"",""AYABACA"",""SAPILLICA"",""20"",0,"" "",2018-02-08T00:00:00,2017-09-18T00:00:00,-79.98535,-4.77887,86777,89483,""POINT (-79.98534999999998 -4.778869999999984)""";;
"Emergencias_2017.14652,""00088061"",""LLUVIAS INTENSAS INCL. FUERTES VIENTOS"",""2017-03-29 18:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""PLATAFORMA DISTRITAL DE DEFENSA CIVIL TAMBOGRANDE"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""14"","" "",""1"",""03"",""004"",""CDDCTAMBOGDE02"",2017-07-03T00:00:00,7,1,1,0,""PIURA"",""PIURA"",""TAMBO GRANDE"",""20"",17,""lluviaIntensa.bmp"",2018-02-08T00:00:00,2017-07-03T00:00:00,-80.34436,-4.93323,85175,88061,""POINT (-80.34436 -4.933229999999981)""";;
"Emergencias_2017.14653,""00085295"",""INTENSAS LLUVIAS PROVOCARON DESLIZAMIENTOS DE TIERRAS Y AFECTARON SERVICIOS BASICOS EN POMACOCHA"",""2017-03-29 18:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""EL  JEFE DE  DEFENSA CIVIL DEL DISTRITO DE POMACOCHA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""11"","" "",""1"",""03"",""004"",""CRDCAPURIMAC04"",2017-04-10T00:00:00,4,1,10,0,""APURIMAC"",""ANDAHUAYLAS"",""POMACOCHA"",""03"",17,""lluviaIntensa.bmp"",2017-07-25T00:00:00,2017-04-10T00:00:00,-73.59125,-14.08501,82108,85295,""POINT (-73.59125 -14.08501000000001)""";;
"Emergencias_2017.14660,""00084659"",""LA PRESENCIA DE LLUVIAS FUERTES EN TODA LA JURISDICCION DE SAN JACINTO"",""2017-03-29 20:00:00"",""PRECIPITACIONES - LLUVIA"","" "",""PLATAFORMA DE GESTION DE RIESGO DE DESASTRES"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""05"","" "",""1"",""03"",""004"",""CDDCSANJACINTO03"",2017-03-30T00:00:00,3,10,16,2,""TUMBES"",""TUMBES"",""SAN JACINTO"",""24"",17,""lluviaIntensa.bmp"",2017-08-24T00:00:00,2017-03-30T00:00:00,-80.45021,-3.64121,81456,84659,""POINT (-80.45021000000003 -3.641210000000001)""";;
